INITCAP,ACTCAP,WL_CAP,TERM,num_gradute,num_admited,Crse,Subj,CRN
850,820,0,Spring,182,533,6035,CS,39081
999,989,0,Spring,171,355,6035,CS,39081
300,290,0,Spring,184,387,6035,CS,39081
350,343,0,Spring,144,591,6035,CS,39081
450,419,0,Spring,101,445,6035,CS,39081
500,483,0,Spring,135,497,6035,CS,39081
550,551,1,Spring,158,664,6035,CS,39081
600,604,4,Spring,176,692,6035,CS,39081
750,724,0,Spring,100,535,6035,CS,39081
850,852,2,Spring,118,569,6035,CS,39081
999,987,0,Spring,120,438,6035,CS,39081
300,285,0,Spring,138,665,6035,CS,39081
350,334,0,Spring,125,637,6035,CS,39081
450,451,1,Spring,159,579,6035,CS,39081
500,487,0,Spring,189,438,6035,CS,39081
550,556,6,Spring,177,301,6035,CS,39081
600,594,0,Spring,185,322,6035,CS,39081
750,757,7,Spring,119,541,6035,CS,39081
850,869,19,Spring,164,257,6035,CS,39081
999,984,0,Spring,177,589,6035,CS,39081
300,319,19,Spring,106,532,6035,CS,39081
350,310,0,Spring,108,370,6035,CS,39081
450,433,0,Spring,165,254,6035,CS,39081
500,480,0,Spring,186,611,6035,CS,39081
550,527,0,Spring,100,571,6035,CS,39081
600,590,0,Spring,140,562,6035,CS,39081
750,769,19,Spring,118,477,6035,CS,39081
850,811,0,Spring,104,378,6035,CS,39081
999,988,0,Spring,181,340,6035,CS,39081
300,279,0,Spring,153,342,6035,CS,39081
350,369,19,Spring,132,681,6035,CS,39081
450,411,0,Spring,109,484,6035,CS,39081
500,510,10,Spring,166,567,6035,CS,39081
550,541,0,Spring,161,449,6035,CS,39081
600,618,18,Spring,141,328,6035,CS,39081
750,757,7,Spring,109,467,6035,CS,39081
850,815,0,Spring,114,521,6035,CS,39081
999,1003,4,Spring,143,417,6035,CS,39081
300,287,0,Spring,170,307,6035,CS,39081
350,310,0,Spring,176,536,6035,CS,39081
450,455,5,Spring,174,652,6035,CS,39081
500,505,5,Spring,143,626,6035,CS,39081
550,555,5,Spring,170,344,6035,CS,39081
600,594,0,Spring,136,680,6035,CS,39081
750,720,0,Spring,113,503,6035,CS,39081
850,860,10,Spring,130,250,6035,CS,39081
999,988,0,Spring,129,610,6035,CS,39081
300,295,0,Spring,190,425,6035,CS,39081
350,329,0,Spring,174,568,6035,CS,39081
450,461,11,Spring,119,527,6035,CS,39081
500,478,0,Spring,197,527,6035,CS,39081
550,552,2,Spring,101,530,6035,CS,39081
600,571,0,Spring,180,695,6035,CS,39081
750,722,0,Spring,163,683,6035,CS,39081
850,814,0,Spring,114,260,6035,CS,39081
999,990,0,Spring,171,503,6035,CS,39081
300,296,0,Spring,181,343,6035,CS,39081
350,319,0,Spring,165,321,6035,CS,39081
450,453,3,Spring,167,572,6035,CS,39081
500,506,6,Spring,199,267,6035,CS,39081
550,558,8,Spring,115,637,6035,CS,39081
600,570,0,Spring,136,577,6035,CS,39081
750,768,18,Spring,156,445,6035,CS,39081
850,812,0,Spring,104,255,6035,CS,39081
999,1000,1,Spring,150,305,6035,CS,39081
300,269,0,Spring,125,512,6035,CS,39081
350,317,0,Spring,193,342,6035,CS,39081
450,413,0,Spring,109,345,6035,CS,39081
500,493,0,Spring,122,696,6035,CS,39081
550,528,0,Spring,104,540,6035,CS,39081
600,614,14,Spring,149,416,6035,CS,39081
750,764,14,Spring,193,291,6035,CS,39081
850,869,19,Spring,158,557,6035,CS,39081
999,977,0,Spring,170,691,6035,CS,39081
300,270,0,Spring,129,628,6035,CS,39081
350,334,0,Spring,118,691,6035,CS,39081
450,468,18,Spring,197,534,6035,CS,39081
500,484,0,Spring,127,588,6035,CS,39081
550,547,0,Spring,137,640,6035,CS,39081
600,564,0,Spring,119,401,6035,CS,39081
750,716,0,Spring,165,391,6035,CS,39081
850,820,0,Spring,121,284,6035,CS,39081
999,992,0,Spring,141,606,6035,CS,39081
300,263,0,Spring,170,251,6035,CS,39081
350,324,0,Spring,136,606,6035,CS,39081
450,464,14,Spring,168,413,6035,CS,39081
500,461,0,Spring,132,519,6035,CS,39081
550,538,0,Spring,142,327,6035,CS,39081
600,619,19,Spring,100,596,6035,CS,39081
750,759,9,Spring,162,319,6035,CS,39081
850,847,0,Spring,184,273,6035,CS,39081
999,994,0,Spring,103,696,6035,CS,39081
300,320,20,Spring,147,672,6035,CS,39081
350,343,0,Spring,132,431,6035,CS,39081
450,446,0,Spring,165,381,6035,CS,39081
500,510,10,Spring,163,643,6035,CS,39081
550,556,6,Spring,172,373,6035,CS,39081
600,611,11,Spring,102,484,6035,CS,39081
750,765,15,Spring,173,477,6035,CS,39081
850,870,20,Spring,144,302,6035,CS,39081
999,972,0,Spring,145,320,6035,CS,39081
300,262,0,Spring,114,525,6035,CS,39081
350,352,2,Spring,111,450,6035,CS,39081
450,416,0,Spring,157,453,6035,CS,39081
500,519,19,Spring,104,425,6035,CS,39081
550,535,0,Spring,193,633,6035,CS,39081
600,619,19,Spring,157,361,6035,CS,39081
750,755,5,Spring,100,593,6035,CS,39081
850,845,0,Spring,146,469,6035,CS,39081
999,1012,13,Spring,184,487,6035,CS,39081
300,314,14,Spring,163,640,6035,CS,39081
350,332,0,Spring,116,649,6035,CS,39081
450,413,0,Spring,196,298,6035,CS,39081
500,461,0,Spring,128,312,6035,CS,39081
550,555,5,Spring,139,540,6035,CS,39081
600,571,0,Spring,120,630,6035,CS,39081
750,756,6,Spring,164,479,6035,CS,39081
850,835,0,Spring,127,557,6035,CS,39081
999,1017,18,Spring,129,699,6035,CS,39081
300,315,15,Spring,146,653,6035,CS,39081
350,340,0,Spring,156,466,6035,CS,39081
450,418,0,Spring,133,523,6035,CS,39081
500,468,0,Spring,167,479,6035,CS,39081
550,560,10,Spring,119,632,6035,CS,39081
600,588,0,Spring,180,658,6035,CS,39081
750,724,0,Spring,103,378,6035,CS,39081
850,844,0,Spring,144,579,6035,CS,39081
999,1017,18,Spring,178,425,6035,CS,39081
300,279,0,Spring,172,338,6035,CS,39081
350,355,5,Spring,186,370,6035,CS,39081
450,433,0,Spring,134,686,6035,CS,39081
500,460,0,Spring,133,652,6035,CS,39081
550,548,0,Spring,139,410,6035,CS,39081
600,598,0,Spring,122,656,6035,CS,39081
750,748,0,Spring,148,591,6035,CS,39081
850,857,7,Spring,130,346,6035,CS,39081
999,982,0,Spring,166,264,6035,CS,39081
300,261,0,Spring,183,284,6035,CS,39081
350,334,0,Spring,162,673,6035,CS,39081
450,434,0,Spring,180,392,6035,CS,39081
500,519,19,Spring,160,492,6035,CS,39081
550,542,0,Spring,153,340,6035,CS,39081
600,609,9,Spring,141,621,6035,CS,39081
750,767,17,Spring,146,269,6035,CS,39081
850,861,11,Spring,153,529,6035,CS,39081
999,1019,20,Spring,199,377,6035,CS,39081
300,312,12,Spring,197,498,6035,CS,39081
350,350,0,Spring,146,602,6035,CS,39081
450,453,3,Spring,154,613,6035,CS,39081
500,504,4,Spring,126,639,6035,CS,39081
550,556,6,Spring,113,476,6035,CS,39081
600,613,13,Spring,124,469,6035,CS,39081
750,729,0,Spring,191,270,6035,CS,39081
850,854,4,Spring,129,311,6035,CS,39081
999,978,0,Spring,128,659,6035,CS,39081
300,260,0,Spring,135,653,6035,CS,39081
350,351,1,Spring,199,350,6035,CS,39081
450,428,0,Spring,151,292,6035,CS,39081
500,492,0,Spring,172,555,6035,CS,39081
550,530,0,Spring,184,440,6035,CS,39081
600,616,16,Spring,106,474,6035,CS,39081
750,759,9,Spring,116,270,6035,CS,39081
850,824,0,Spring,134,598,6035,CS,39081
999,1019,20,Spring,166,342,6035,CS,39081
300,274,0,Spring,121,494,6035,CS,39081
350,361,11,Spring,109,441,6035,CS,39081
450,416,0,Spring,117,325,6035,CS,39081
500,475,0,Spring,123,440,6035,CS,39081
550,547,0,Spring,199,531,6035,CS,39081
600,566,0,Spring,129,368,6035,CS,39081
750,713,0,Spring,151,309,6035,CS,39081
850,861,11,Spring,141,604,6035,CS,39081
999,985,0,Spring,155,303,6035,CS,39081
300,266,0,Spring,147,672,6035,CS,39081
350,367,17,Spring,115,395,6035,CS,39081
450,419,0,Spring,192,300,6035,CS,39081
500,518,18,Spring,161,694,6035,CS,39081
550,545,0,Spring,186,518,6035,CS,39081
600,593,0,Spring,112,347,6035,CS,39081
750,713,0,Spring,114,257,6035,CS,39081
850,816,0,Spring,125,360,6035,CS,39081
999,1011,12,Spring,111,438,6035,CS,39081
300,305,5,Spring,182,623,6035,CS,39081
350,340,0,Spring,166,460,6035,CS,39081
450,464,14,Spring,130,430,6035,CS,39081
500,513,13,Spring,104,286,6035,CS,39081
550,528,0,Spring,103,295,6035,CS,39081
600,588,0,Spring,165,373,6035,CS,39081
750,723,0,Spring,132,499,6035,CS,39081
850,838,0,Spring,169,392,6035,CS,39081
999,985,0,Spring,123,683,6035,CS,39081
300,309,9,Spring,193,309,6035,CS,39081
350,365,15,Spring,175,428,6035,CS,39081
450,411,0,Spring,129,690,6035,CS,39081
500,464,0,Spring,172,640,6035,CS,39081
550,545,0,Spring,156,695,6035,CS,39081
600,594,0,Spring,147,284,6035,CS,39081
750,762,12,Spring,161,525,6035,CS,39081
850,827,0,Spring,138,482,6035,CS,39081
999,999,0,Spring,191,487,6035,CS,39081
300,267,0,Spring,106,638,6035,CS,39081
350,314,0,Spring,139,437,6035,CS,39081
450,419,0,Spring,103,550,6035,CS,39081
500,493,0,Spring,131,514,6035,CS,39081
550,563,13,Spring,113,465,6035,CS,39081
600,586,0,Spring,115,391,6035,CS,39081
750,716,0,Spring,157,624,6035,CS,39081
850,833,0,Spring,177,449,6035,CS,39081
999,966,0,Spring,129,520,6035,CS,39081
300,295,0,Spring,196,326,6035,CS,39081
350,352,2,Spring,180,271,6035,CS,39081
450,451,1,Spring,151,539,6035,CS,39081
500,504,4,Spring,105,374,6035,CS,39081
550,526,0,Spring,187,661,6035,CS,39081
600,580,0,Spring,125,446,6035,CS,39081
750,748,0,Spring,151,274,6035,CS,39081
850,868,18,Spring,190,422,6035,CS,39081
999,976,0,Spring,164,551,6035,CS,39081
300,303,3,Spring,172,562,6035,CS,39081
350,334,0,Spring,102,259,6035,CS,39081
450,452,2,Spring,117,505,6035,CS,39081
500,492,0,Spring,192,277,6035,CS,39081
550,548,0,Spring,133,311,6035,CS,39081
600,561,0,Spring,109,251,6035,CS,39081
750,725,0,Spring,189,621,6035,CS,39081
850,859,9,Spring,130,582,6035,CS,39081
999,993,0,Spring,165,530,6035,CS,39081
300,276,0,Spring,177,660,6035,CS,39081
350,338,0,Spring,125,463,6035,CS,39081
450,459,9,Spring,148,687,6035,CS,39081
500,503,3,Spring,161,449,6035,CS,39081
550,563,13,Spring,195,617,6035,CS,39081
600,573,0,Spring,174,441,6035,CS,39081
750,766,16,Spring,141,699,6035,CS,39081
850,827,0,Spring,188,461,6035,CS,39081
999,1017,18,Spring,125,638,6035,CS,39081
300,268,0,Spring,168,442,6035,CS,39081
350,321,0,Spring,190,403,6035,CS,39081
450,414,0,Spring,112,524,6035,CS,39081
500,492,0,Spring,149,310,6035,CS,39081
550,549,0,Spring,121,688,6035,CS,39081
600,563,0,Spring,133,410,6035,CS,39081
750,753,3,Spring,166,681,6035,CS,39081
850,832,0,Spring,199,626,6035,CS,39081
999,1017,18,Spring,134,403,6035,CS,39081
300,287,0,Spring,157,664,6035,CS,39081
350,341,0,Spring,121,341,6035,CS,39081
450,455,5,Spring,149,395,6035,CS,39081
500,487,0,Spring,172,300,6035,CS,39081
550,561,11,Spring,175,393,6035,CS,39081
600,570,0,Spring,118,309,6035,CS,39081
750,748,0,Spring,153,673,6035,CS,39081
850,835,0,Spring,176,264,6035,CS,39081
999,1012,13,Spring,149,290,6035,CS,39081
300,269,0,Spring,167,590,6035,CS,39081
350,332,0,Spring,113,685,6035,CS,39081
450,446,0,Spring,101,541,6035,CS,39081
500,510,10,Spring,104,278,6035,CS,39081
550,529,0,Spring,128,294,6035,CS,39081
600,607,7,Spring,158,566,6035,CS,39081
750,750,0,Spring,182,255,6035,CS,39081
850,843,0,Spring,150,615,6035,CS,39081
999,1000,1,Spring,164,485,6035,CS,39081
300,287,0,Spring,189,613,6035,CS,39081
350,370,20,Spring,118,522,6035,CS,39081
450,411,0,Spring,101,404,6035,CS,39081
500,477,0,Spring,128,361,6035,CS,39081
550,563,13,Spring,143,680,6035,CS,39081
600,575,0,Spring,104,610,6035,CS,39081
750,718,0,Spring,108,672,6035,CS,39081
850,833,0,Spring,101,463,6035,CS,39081
999,963,0,Spring,133,650,6035,CS,39081
300,277,0,Spring,170,541,6035,CS,39081
350,317,0,Spring,170,498,6035,CS,39081
450,435,0,Spring,166,436,6035,CS,39081
500,477,0,Spring,156,580,6035,CS,39081
550,532,0,Spring,145,407,6035,CS,39081
600,605,5,Spring,162,349,6035,CS,39081
750,715,0,Spring,189,530,6035,CS,39081
850,818,0,Spring,112,421,6035,CS,39081
999,1000,1,Spring,188,690,6035,CS,39081
300,294,0,Spring,189,449,6035,CS,39081
350,364,14,Spring,185,279,6035,CS,39081
450,432,0,Spring,168,425,6035,CS,39081
500,460,0,Spring,140,409,6035,CS,39081
550,528,0,Spring,124,294,6035,CS,39081
600,602,2,Spring,121,655,6035,CS,39081
750,753,3,Spring,154,625,6035,CS,39081
850,834,0,Spring,119,600,6035,CS,39081
999,965,0,Spring,139,472,6035,CS,39081
300,306,6,Spring,190,333,6035,CS,39081
350,354,4,Spring,147,264,6035,CS,39081
450,411,0,Spring,155,559,6035,CS,39081
500,508,8,Spring,152,544,6035,CS,39081
550,554,4,Spring,114,290,6035,CS,39081
600,587,0,Spring,107,268,6035,CS,39081
750,711,0,Spring,182,401,6035,CS,39081
850,860,10,Spring,111,504,6035,CS,39081
999,1009,10,Spring,102,440,6035,CS,39081
300,311,11,Spring,149,467,6035,CS,39081
350,353,3,Spring,173,536,6035,CS,39081
450,464,14,Spring,156,645,6035,CS,39081
500,474,0,Spring,151,407,6035,CS,39081
550,521,0,Spring,169,509,6035,CS,39081
600,581,0,Spring,137,376,6035,CS,39081
750,732,0,Spring,189,442,6035,CS,39081
850,868,18,Spring,152,616,6035,CS,39081
999,964,0,Spring,154,618,6035,CS,39081
300,302,2,Spring,183,484,6035,CS,39081
350,328,0,Spring,107,282,6035,CS,39081
450,469,19,Spring,160,589,6035,CS,39081
500,508,8,Spring,136,605,6035,CS,39081
550,513,0,Spring,154,337,6035,CS,39081
600,596,0,Spring,108,307,6035,CS,39081
750,750,0,Spring,100,551,6035,CS,39081
850,824,0,Spring,190,495,6035,CS,39081
999,983,0,Spring,184,449,6035,CS,39081
300,286,0,Spring,158,405,6035,CS,39081
350,340,0,Spring,185,385,6035,CS,39081
450,461,11,Spring,144,328,6035,CS,39081
500,490,0,Spring,152,697,6035,CS,39081
550,567,17,Spring,118,569,6035,CS,39081
600,564,0,Spring,178,444,6035,CS,39081
750,750,0,Spring,136,483,6035,CS,39081
850,857,7,Spring,188,583,6035,CS,39081
999,982,0,Spring,114,599,6035,CS,39081
300,290,0,Spring,182,266,6035,CS,39081
350,345,0,Spring,176,551,6035,CS,39081
450,467,17,Spring,122,275,6035,CS,39081
500,483,0,Spring,149,425,6035,CS,39081
550,545,0,Spring,189,483,6035,CS,39081
600,595,0,Spring,144,631,6035,CS,39081
750,757,7,Spring,178,295,6035,CS,39081
850,832,0,Spring,167,693,6035,CS,39081
999,960,0,Spring,191,338,6035,CS,39081
300,308,8,Spring,120,398,6035,CS,39081
350,352,2,Spring,195,543,6035,CS,39081
450,459,9,Spring,145,453,6035,CS,39081
500,497,0,Spring,111,437,6035,CS,39081
550,551,1,Spring,178,334,6035,CS,39081
600,582,0,Spring,177,558,6035,CS,39081
750,735,0,Spring,164,272,6035,CS,39081
850,856,6,Spring,180,449,6035,CS,39081
999,962,0,Spring,185,417,6035,CS,39081
300,273,0,Spring,192,571,6035,CS,39081
350,366,16,Spring,182,593,6035,CS,39081
450,454,4,Spring,129,278,6035,CS,39081
500,491,0,Spring,149,289,6035,CS,39081
550,532,0,Spring,190,423,6035,CS,39081
600,598,0,Spring,111,523,6035,CS,39081
750,724,0,Spring,142,359,6035,CS,39081
850,817,0,Spring,134,612,6035,CS,39081
999,988,0,Spring,115,604,6035,CS,39081
300,318,18,Spring,177,512,6035,CS,39081
350,310,0,Spring,110,347,6035,CS,39081
450,461,11,Spring,103,287,6035,CS,39081
500,480,0,Spring,118,530,6035,CS,39081
550,566,16,Spring,184,500,6035,CS,39081
600,577,0,Spring,178,549,6035,CS,39081
750,762,12,Spring,132,419,6035,CS,39081
850,843,0,Spring,150,402,6035,CS,39081
999,1015,16,Spring,132,492,6035,CS,39081
300,301,1,Spring,136,315,6035,CS,39081
350,319,0,Spring,126,424,6035,CS,39081
450,439,0,Spring,161,488,6035,CS,39081
500,515,15,Spring,187,257,6035,CS,39081
550,545,0,Spring,143,322,6035,CS,39081
600,601,1,Spring,195,453,6035,CS,39081
750,740,0,Spring,157,417,6035,CS,39081
850,823,0,Spring,154,563,6035,CS,39081
999,981,0,Spring,198,459,6035,CS,39081
300,296,0,Spring,172,543,6035,CS,39081
350,328,0,Spring,159,659,6035,CS,39081
450,447,0,Spring,120,263,6035,CS,39081
500,484,0,Spring,193,344,6035,CS,39081
550,561,11,Spring,175,518,6035,CS,39081
600,582,0,Spring,161,492,6035,CS,39081
750,766,16,Spring,188,364,6035,CS,39081
850,810,0,Spring,173,635,6035,CS,39081
999,1015,16,Spring,164,285,6035,CS,39081
300,295,0,Spring,113,634,6035,CS,39081
350,320,0,Spring,132,542,6035,CS,39081
450,428,0,Spring,105,294,6035,CS,39081
500,466,0,Spring,150,513,6035,CS,39081
550,538,0,Spring,162,387,6035,CS,39081
600,615,15,Spring,110,324,6035,CS,39081
750,735,0,Spring,183,272,6035,CS,39081
850,822,0,Spring,188,603,6035,CS,39081
999,1018,19,Spring,194,338,6035,CS,39081
300,280,0,Spring,114,431,6035,CS,39081
350,329,0,Spring,135,322,6035,CS,39081
450,453,3,Spring,129,511,6035,CS,39081
500,477,0,Spring,105,650,6035,CS,39081
550,520,0,Spring,141,442,6035,CS,39081
600,612,12,Spring,175,430,6035,CS,39081
750,723,0,Spring,181,406,6035,CS,39081
850,868,18,Spring,181,399,6035,CS,39081
999,986,0,Spring,114,528,6035,CS,39081
300,290,0,Spring,143,644,6035,CS,39081
350,367,17,Spring,196,630,6035,CS,39081
450,467,17,Spring,186,265,6035,CS,39081
500,474,0,Spring,128,558,6035,CS,39081
550,550,0,Spring,142,608,6035,CS,39081
600,576,0,Spring,142,469,6035,CS,39081
750,741,0,Spring,115,580,6035,CS,39081
850,820,0,Spring,135,586,6035,CS,39081
999,992,0,Spring,116,366,6035,CS,39081
300,276,0,Spring,108,648,6035,CS,39081
350,314,0,Spring,142,263,6035,CS,39081
450,459,9,Spring,169,291,6035,CS,39081
500,490,0,Spring,179,603,6035,CS,39081
550,529,0,Spring,174,339,6035,CS,39081
600,589,0,Spring,174,566,6035,CS,39081
750,710,0,Spring,106,252,6035,CS,39081
850,863,13,Spring,102,423,6035,CS,39081
999,985,0,Spring,101,687,6035,CS,39081
300,280,0,Spring,188,472,6035,CS,39081
350,335,0,Spring,188,643,6035,CS,39081
450,446,0,Spring,100,385,6035,CS,39081
500,503,3,Spring,181,458,6035,CS,39081
550,535,0,Spring,142,574,6035,CS,39081
600,567,0,Spring,119,321,6035,CS,39081
750,764,14,Spring,141,432,6035,CS,39081
850,859,9,Spring,121,695,6035,CS,39081
999,988,0,Spring,139,623,6035,CS,39081
300,292,0,Spring,139,543,6035,CS,39081
350,367,17,Spring,135,473,6035,CS,39081
450,425,0,Spring,183,385,6035,CS,39081
500,486,0,Spring,186,404,6035,CS,39081
550,569,19,Spring,111,588,6035,CS,39081
600,598,0,Spring,106,657,6035,CS,39081
750,713,0,Spring,171,253,6035,CS,39081
850,819,0,Spring,148,293,6035,CS,39081
999,985,0,Spring,159,465,6035,CS,39081
300,293,0,Spring,194,489,6035,CS,39081
350,362,12,Spring,142,675,6035,CS,39081
450,416,0,Spring,137,482,6035,CS,39081
500,472,0,Spring,198,393,6035,CS,39081
550,555,5,Spring,182,357,6035,CS,39081
600,590,0,Spring,160,498,6035,CS,39081
750,730,0,Spring,117,645,6035,CS,39081
850,849,0,Spring,167,649,6035,CS,39081
999,991,0,Spring,199,469,6035,CS,39081
300,312,12,Spring,140,575,6035,CS,39081
350,338,0,Spring,195,650,6035,CS,39081
450,423,0,Spring,163,603,6035,CS,39081
500,493,0,Spring,182,660,6035,CS,39081
550,530,0,Spring,140,481,6035,CS,39081
600,561,0,Spring,175,480,6035,CS,39081
750,755,5,Spring,154,501,6035,CS,39081
850,867,17,Spring,183,264,6035,CS,39081
999,1014,15,Spring,129,456,6035,CS,39081
300,319,19,Spring,168,343,6035,CS,39081
350,352,2,Spring,148,493,6035,CS,39081
450,440,0,Spring,140,282,6035,CS,39081
500,467,0,Spring,107,583,6035,CS,39081
550,535,0,Spring,184,632,6035,CS,39081
600,585,0,Spring,188,586,6035,CS,39081
750,766,16,Spring,151,459,6035,CS,39081
850,862,12,Spring,146,611,6035,CS,39081
999,993,0,Spring,105,484,6035,CS,39081
300,313,13,Spring,188,355,6035,CS,39081
350,368,18,Spring,144,444,6035,CS,39081
450,461,11,Spring,182,399,6035,CS,39081
500,474,0,Spring,144,289,6035,CS,39081
550,558,8,Spring,134,475,6035,CS,39081
600,611,11,Spring,124,634,6035,CS,39081
750,758,8,Spring,106,489,6035,CS,39081
850,831,0,Spring,125,694,6035,CS,39081
999,961,0,Spring,166,326,6035,CS,39081
300,298,0,Spring,115,610,6035,CS,39081
350,338,0,Spring,101,264,6035,CS,39081
450,421,0,Spring,137,551,6035,CS,39081
500,509,9,Spring,120,567,6035,CS,39081
550,541,0,Spring,157,338,6035,CS,39081
600,572,0,Spring,155,347,6035,CS,39081
750,740,0,Spring,132,571,6035,CS,39081
850,858,8,Spring,100,693,6035,CS,39081
999,978,0,Spring,161,526,6035,CS,39081
300,294,0,Spring,118,578,6035,CS,39081
350,348,0,Spring,141,298,6035,CS,39081
450,438,0,Spring,113,347,6035,CS,39081
500,495,0,Spring,150,661,6035,CS,39081
550,533,0,Spring,115,673,6035,CS,39081
600,561,0,Spring,184,679,6035,CS,39081
750,769,19,Spring,122,324,6035,CS,39081
850,833,0,Spring,100,352,6035,CS,39081
999,971,0,Spring,185,296,6035,CS,39081
300,295,0,Spring,185,640,6035,CS,39081
350,321,0,Spring,176,595,6035,CS,39081
450,411,0,Spring,126,523,6035,CS,39081
500,505,5,Spring,161,291,6035,CS,39081
550,526,0,Spring,173,533,6035,CS,39081
600,591,0,Spring,162,627,6035,CS,39081
750,756,6,Spring,112,528,6035,CS,39081
850,841,0,Spring,130,289,6035,CS,39081
999,1016,17,Spring,119,250,6035,CS,39081
300,272,0,Spring,166,385,6035,CS,39081
350,321,0,Spring,183,542,6035,CS,39081
450,421,0,Spring,144,489,6035,CS,39081
500,481,0,Spring,163,692,6035,CS,39081
550,530,0,Spring,189,287,6035,CS,39081
600,574,0,Spring,102,687,6035,CS,39081
750,767,17,Spring,141,254,6035,CS,39081
850,847,0,Spring,120,408,6035,CS,39081
999,980,0,Spring,127,657,6035,CS,39081
300,316,16,Spring,106,361,6035,CS,39081
350,342,0,Spring,156,697,6035,CS,39081
450,447,0,Spring,195,636,6035,CS,39081
500,506,6,Spring,175,607,6035,CS,39081
550,544,0,Spring,165,528,6035,CS,39081
600,583,0,Spring,196,280,6035,CS,39081
750,764,14,Spring,131,619,6035,CS,39081
850,864,14,Spring,164,293,6035,CS,39081
999,1013,14,Spring,128,466,6035,CS,39081
300,265,0,Spring,186,682,6035,CS,39081
350,365,15,Spring,141,615,6035,CS,39081
450,422,0,Spring,135,391,6035,CS,39081
500,494,0,Spring,135,418,6035,CS,39081
550,518,0,Spring,108,293,6035,CS,39081
600,590,0,Spring,157,679,6035,CS,39081
750,764,14,Spring,116,272,6035,CS,39081
850,833,0,Spring,133,434,6035,CS,39081
999,1019,20,Spring,157,291,6035,CS,39081
300,272,0,Spring,102,676,6035,CS,39081
350,358,8,Spring,129,589,6035,CS,39081
450,459,9,Spring,196,344,6035,CS,39081
500,490,0,Spring,102,365,6035,CS,39081
550,523,0,Spring,187,571,6035,CS,39081
600,593,0,Spring,103,333,6035,CS,39081
750,725,0,Spring,158,614,6035,CS,39081
850,867,17,Spring,158,655,6035,CS,39081
999,999,0,Spring,114,528,6035,CS,39081
300,309,9,Spring,169,513,6035,CS,39081
350,357,7,Spring,109,322,6035,CS,39081
450,421,0,Spring,143,541,6035,CS,39081
500,491,0,Spring,123,358,6035,CS,39081
550,523,0,Spring,120,444,6035,CS,39081
600,561,0,Spring,120,539,6035,CS,39081
750,738,0,Spring,131,459,6035,CS,39081
850,829,0,Spring,105,418,6035,CS,39081
999,986,0,Spring,132,477,6035,CS,39081
300,288,0,Spring,128,676,6035,CS,39081
350,339,0,Spring,163,451,6035,CS,39081
450,468,18,Spring,147,545,6035,CS,39081
500,520,20,Spring,127,256,6035,CS,39081
550,522,0,Spring,176,606,6035,CS,39081
600,572,0,Spring,151,360,6035,CS,39081
750,769,19,Spring,162,673,6035,CS,39081
850,842,0,Spring,103,372,6035,CS,39081
999,994,0,Spring,113,596,6035,CS,39081
300,317,17,Spring,176,630,6035,CS,39081
350,310,0,Spring,150,320,6035,CS,39081
450,430,0,Spring,112,589,6035,CS,39081
500,501,1,Spring,151,652,6035,CS,39081
550,544,0,Spring,175,473,6035,CS,39081
600,608,8,Spring,137,252,6035,CS,39081
750,755,5,Spring,165,434,6035,CS,39081
850,821,0,Spring,190,531,6035,CS,39081
999,992,0,Spring,111,323,6035,CS,39081
300,292,0,Spring,181,613,6035,CS,39081
350,358,8,Spring,129,301,6035,CS,39081
450,412,0,Spring,154,263,6035,CS,39081
500,505,5,Spring,150,365,6035,CS,39081
550,554,4,Spring,175,575,6035,CS,39081
600,573,0,Spring,182,673,6035,CS,39081
750,738,0,Spring,118,502,6035,CS,39081
850,854,4,Spring,158,276,6035,CS,39081
999,977,0,Spring,147,455,6035,CS,39081
300,296,0,Spring,141,550,6035,CS,39081
350,356,6,Spring,178,519,6035,CS,39081
450,422,0,Spring,192,615,6035,CS,39081
500,510,10,Spring,149,522,6035,CS,39081
550,557,7,Spring,147,613,6035,CS,39081
600,587,0,Spring,147,330,6035,CS,39081
750,745,0,Spring,147,580,6035,CS,39081
850,830,0,Spring,198,527,6035,CS,39081
999,1009,10,Spring,132,324,6035,CS,39081
300,305,5,Spring,101,685,6035,CS,39081
350,341,0,Spring,185,464,6035,CS,39081
450,428,0,Spring,177,342,6035,CS,39081
500,486,0,Spring,127,307,6035,CS,39081
550,557,7,Spring,112,408,6035,CS,39081
600,590,0,Spring,108,528,6035,CS,39081
750,742,0,Spring,151,522,6035,CS,39081
850,831,0,Spring,191,397,6035,CS,39081
999,969,0,Spring,122,320,6035,CS,39081
300,310,10,Spring,183,520,6035,CS,39081
350,311,0,Spring,175,575,6035,CS,39081
450,425,0,Spring,165,388,6035,CS,39081
500,514,14,Spring,161,540,6035,CS,39081
550,568,18,Spring,164,452,6035,CS,39081
600,617,17,Spring,114,470,6035,CS,39081
750,736,0,Spring,160,412,6035,CS,39081
850,821,0,Spring,144,268,6035,CS,39081
999,1002,3,Spring,185,353,6035,CS,39081
300,311,11,Spring,189,578,6035,CS,39081
350,349,0,Spring,100,637,6035,CS,39081
450,434,0,Spring,138,573,6035,CS,39081
500,498,0,Spring,191,559,6035,CS,39081
550,569,19,Spring,113,256,6035,CS,39081
600,580,0,Spring,141,507,6035,CS,39081
750,738,0,Spring,127,684,6035,CS,39081
850,860,10,Spring,179,368,6035,CS,39081
999,979,0,Spring,173,418,6035,CS,39081
